Data,preco,Mes,ano
18/12/2014,58,81,12,2014
17/12/2014,59,84,12,2014
16/12/2014,61,67,12,2014
15/12/2014,63,65,12,2014
14/12/2014,63,32,12,2014
13/12/2014,66,11,12,2014
12/12/2014,65,64,12,2014
11/12/2014,63,65,12,2014
10/12/2014,63,32,12,2014
09/12/2014,68,12,2014
08/12/2014,68,48,12,2014
07/12/2014,70,13,12,2014
06/12/2014,71,13,12,2014
05/12/2014,70,87,12,2014
04/12/2014,68,48,12,2014
03/12/2014,70,13,12,2014
02/12/2014,71,89,12,2014
01/12/2014,70,87,12,2014
30/11/2014,77,39,11,2014
29/11/2014,77,62,11,2014
28/11/2014,79,62,11,2014
26/11/2014,77,39,11,2014
25/11/2014,79,2,11,2014
24/11/2014,77,61,11,2014
23/11/2014,77,21,11,2014
22/11/2014,77,23,11,2014
21/11/2014,76,86,11,2014
20/11/2014,77,61,11,2014
19/11/2014,77,21,11,2014
18/11/2014,77,51,11,2014
17/11/2014,77,74,11,2014
16/11/2014,80,42,11,2014
15/11/2014,80,94,11,2014
14/11/2014,82,9,11,2014
13/11/2014,77,74,11,2014
12/11/2014,80,42,11,2014
11/11/2014,83,2,11,2014
10/11/2014,82,08,11,2014
09/11/2014,82,88,11,2014
08/11/2014,82,12,11,2014
07/11/2014,84,9,11,2014
06/11/2014,82,08,11,2014
05/11/2014,82,88,11,2014
04/11/2014,84,17,11,2014
03/11/2014,85,5,11,2014
02/11/2014,86,91,11,2014
01/11/2014,85,57,11,2014
31/10/2014,85,64,10,2014
30/10/2014,85,5,10,2014
29/10/2014,86,91,10,2014
28/10/2014,86,10,2014
27/10/2014,85,94,10,2014
26/10/2014,86,38,10,2014
25/10/2014,85,17,10,2014
24/10/2014,84,42,10,2014
23/10/2014,85,94,10,2014
22/10/2014,86,38,10,2014
21/10/2014,85,27,10,2014
20/10/2014,84,02,10,2014
19/10/2014,84,02,10,2014
18/10/2014,86,36,10,2014
17/10/2014,87,82,10,2014
16/10/2014,84,02,10,2014
15/10/2014,84,02,10,2014
14/10/2014,88,66,10,2014
13/10/2014,90,47,10,2014
12/10/2014,90,25,10,2014
11/10/2014,90,9,10,2014
10/10/2014,90,65,10,2014
09/10/2014,90,47,10,2014
08/10/2014,90,25,10,2014
07/10/2014,90,8,10,2014
06/10/2014,91,29,10,2014
05/10/2014,94,57,10,2014
04/10/2014,94,67,10,2014
03/10/2014,95,7,10,2014
02/10/2014,91,29,10,2014
01/10/2014,94,57,10,2014
30/09/2014,95,08,9,2014
29/09/2014,95,2,9,2014
28/09/2014,94,53,9,2014
27/09/2014,94,87,9,2014
26/09/2014,95,37,9,2014
25/09/2014,95,2,9,2014
24/09/2014,94,53,9,2014
23/09/2014,96,75,9,2014
22/09/2014,96,82,9,2014
21/09/2014,97,7,9,2014
20/09/2014,97,39,9,2014
19/09/2014,96,43,9,2014
18/09/2014,96,82,9,2014
17/09/2014,97,7,9,2014
16/09/2014,96,31,9,2014
15/09/2014,96,42,9,2014
14/09/2014,96,26,9,2014
13/09/2014,98,08,9,2014
12/09/2014,99,53,9,2014
11/09/2014,96,42,9,2014
10/09/2014,96,26,9,2014
09/09/2014,99,51,9,2014
08/09/2014,101,21,9,2014
07/09/2014,100,88,9,2014
06/09/2014,100,21,9,2014
05/09/2014,99,51,9,2014
04/09/2014,101,21,9,2014
03/09/2014,100,88,9,2014
02/09/2014,101,12,9,2014
01/09/2014,100,71,9,2014
31/08/2014,100,4,8,2014
30/08/2014,100,5,8,2014
29/08/2014,100,49,8,2014
28/08/2014,100,71,8,2014
27/08/2014,100,4,8,2014
26/08/2014,100,09,8,2014
25/08/2014,100,28,8,2014
24/08/2014,99,92,8,2014
23/08/2014,99,74,8,2014
22/08/2014,99,37,8,2014
21/08/2014,100,28,8,2014
20/08/2014,99,92,8,2014
19/08/2014,101,13,8,2014
18/08/2014,101,15,8,2014
17/08/2014,102,27,8,2014
16/08/2014,101,68,8,2014
15/08/2014,103,47,8,2014
14/08/2014,101,15,8,2014
13/08/2014,102,27,8,2014
12/08/2014,103,36,8,2014
11/08/2014,104,02,8,2014
10/08/2014,104,17,8,2014
09/08/2014,102,82,8,2014
08/08/2014,103,63,8,2014
07/08/2014,104,02,8,2014
06/08/2014,104,17,8,2014
05/08/2014,103,45,8,2014
04/08/2014,104,94,8,2014
03/08/2014,106,47,8,2014
02/08/2014,106,98,8,2014
01/08/2014,106,7,8,2014
31/07/2014,104,94,7,2014
30/07/2014,106,47,7,2014
29/07/2014,106,89,7,2014
28/07/2014,105,78,7,2014
27/07/2014,106,85,7,2014
26/07/2014,106,48,7,2014
25/07/2014,105,71,7,2014
24/07/2014,105,78,7,2014
23/07/2014,106,85,7,2014
22/07/2014,106,03,7,2014
21/07/2014,106,04,7,2014
20/07/2014,105,41,7,2014
19/07/2014,104,73,7,2014
18/07/2014,104,73,7,2014
17/07/2014,106,04,7,2014
16/07/2014,105,41,7,2014
15/07/2014,105,77,7,2014
14/07/2014,106,2,7,2014
13/07/2014,106,84,7,2014
12/07/2014,107,65,7,2014
11/07/2014,108,7,7,2014
10/07/2014,106,2,7,2014
09/07/2014,106,84,7,2014
08/07/2014,107,65,7,2014
07/07/2014,108,98,7,2014
06/07/2014,110,18,7,2014
05/07/2014,110,84,7,2014
04/07/2014,111,03,7,2014
03/07/2014,108,98,7,2014
02/07/2014,110,18,7,2014
01/07/2014,112,62,7,2014
30/06/2014,112,61,6,2014
29/06/2014,112,84,6,2014
28/06/2014,113,74,6,2014
27/06/2014,113,62,6,2014
26/06/2014,112,61,6,2014
25/06/2014,112,84,6,2014
24/06/2014,114,55,6,2014
23/06/2014,115,19,6,2014
22/06/2014,114,25,6,2014
21/06/2014,114,02,6,2014
20/06/2014,113,42,6,2014
19/06/2014,115,19,6,2014
18/06/2014,114,25,6,2014
17/06/2014,113,15,6,2014
16/06/2014,112,18,6,2014
15/06/2014,109,83,6,2014
14/06/2014,109,18,6,2014
13/06/2014,110,55,6,2014
12/06/2014,112,18,6,2014
11/06/2014,109,83,6,2014
10/06/2014,109,21,6,2014
09/06/2014,108,43,6,2014
08/06/2014,109,07,6,2014
07/06/2014,108,87,6,2014
06/06/2014,109,34,6,2014
05/06/2014,108,43,6,2014
04/06/2014,109,07,6,2014
03/06/2014,109,21,6,2014
02/06/2014,109,98,6,2014
01/06/2014,109,09,6,2014
31/05/2014,109,81,5,2014
30/05/2014,110,01,5,2014
29/05/2014,109,98,5,2014
28/05/2014,109,09,5,2014
27/05/2014,110,19,5,2014
26/05/2014,110,89,5,2014
25/05/2014,111,32,5,2014
24/05/2014,110,35,5,2014
23/05/2014,110,84,5,2014
22/05/2014,110,89,5,2014
21/05/2014,111,32,5,2014
20/05/2014,110,9,5,2014
19/05/2014,109,74,5,2014
18/05/2014,109,87,5,2014
17/05/2014,108,78,5,2014
16/05/2014,108,37,5,2014
15/05/2014,109,74,5,2014
14/05/2014,109,87,5,2014
13/05/2014,108,26,5,2014
12/05/2014,108,19,5,2014
11/05/2014,108,17,5,2014
10/05/2014,108,3,5,2014
09/05/2014,109,48,5,2014
08/05/2014,108,19,5,2014
07/05/2014,108,17,5,2014
06/05/2014,109,48,5,2014
05/05/2014,108,63,5,2014
04/05/2014,108,63,5,2014
03/05/2014,109,89,5,2014
02/05/2014,109,12,5,2014
01/05/2014,108,63,5,2014
30/04/2014,108,63,4,2014
29/04/2014,109,53,4,2014
28/04/2014,109,79,4,2014
27/04/2014,108,48,4,2014
26/04/2014,108,54,4,2014
25/04/2014,109,69,4,2014
24/04/2014,109,79,4,2014
23/04/2014,108,48,4,2014
22/04/2014,108,54,4,2014
21/04/2014,109,79,4,2014
20/04/2014,109,71,4,2014
19/04/2014,109,1,4,2014
18/04/2014,107,68,4,2014
17/04/2014,109,79,4,2014
16/04/2014,109,71,4,2014
15/04/2014,107,34,4,2014
14/04/2014,107,1,4,2014
13/04/2014,107,39,4,2014
12/04/2014,105,83,4,2014
11/04/2014,104,89,4,2014
10/04/2014,107,1,4,2014
09/04/2014,107,39,4,2014
08/04/2014,106,41,4,2014
07/04/2014,104,88,4,2014
06/04/2014,103,37,4,2014
05/04/2014,105,7,4,2014
04/04/2014,105,95,4,2014
03/04/2014,104,88,4,2014
02/04/2014,103,37,4,2014
01/04/2014,106,64,4,2014
31/03/2014,106,58,3,2014
30/03/2014,105,9,3,2014
29/03/2014,107,01,3,2014
28/03/2014,106,59,3,2014
27/03/2014,106,58,3,2014
26/03/2014,105,9,3,2014
25/03/2014,107,2,3,2014
24/03/2014,105,73,3,2014
23/03/2014,105,95,3,2014
22/03/2014,106,79,3,2014
21/03/2014,106,99,3,2014
20/03/2014,105,73,3,2014
19/03/2014,105,95,3,2014
18/03/2014,108,08,3,2014
17/03/2014,107,48,3,2014
16/03/2014,107,88,3,2014
15/03/2014,108,35,3,2014
14/03/2014,108,27,3,2014
13/03/2014,107,48,3,2014
12/03/2014,107,88,3,2014
11/03/2014,109,14,3,2014
10/03/2014,107,99,3,2014
09/03/2014,108,15,3,2014
08/03/2014,109,17,3,2014
07/03/2014,111,26,3,2014
06/03/2014,107,99,3,2014
05/03/2014,108,15,3,2014
04/03/2014,108,98,3,2014
03/03/2014,108,54,3,2014
02/03/2014,109,39,3,2014
01/03/2014,109,19,3,2014
28/02/2014,109,76,2,2014
27/02/2014,108,54,2,2014
26/02/2014,109,39,2,2014
25/02/2014,109,03,2,2014
24/02/2014,109,42,2,2014
23/02/2014,110,37,2,2014
22/02/2014,110,14,2,2014
21/02/2014,109,03,2,2014
20/02/2014,109,42,2,2014
19/02/2014,110,37,2,2014
18/02/2014,108,63,2,2014
17/02/2014,108,98,2,2014
16/02/2014,108,62,2,2014
15/02/2014,109,21,2,2014
14/02/2014,110,18,2,2014
13/02/2014,108,98,2,2014
12/02/2014,108,62,2,2014
11/02/2014,110,12,2,2014
10/02/2014,108,15,2,2014
09/02/2014,106,81,2,2014
08/02/2014,107,04,2,2014
07/02/2014,106,55,2,2014
06/02/2014,108,15,2,2014
05/02/2014,106,81,2,2014
04/02/2014,108,16,2,2014
03/02/2014,109,36,2,2014
02/02/2014,108,83,2,2014
01/02/2014,109,1,2,2014
31/01/2014,108,72,1,2014
30/01/2014,109,36,1,2014
29/01/2014,108,83,1,2014
28/01/2014,109,14,1,2014
27/01/2014,109,69,1,2014
26/01/2014,109,69,1,2014
25/01/2014,109,17,1,2014
24/01/2014,108,01,1,2014
23/01/2014,109,69,1,2014
22/01/2014,109,69,1,2014
21/01/2014,108,45,1,2014
20/01/2014,107,46,1,2014
19/01/2014,108,09,1,2014
18/01/2014,107,12,1,2014
17/01/2014,108,02,1,2014
16/01/2014,107,46,1,2014
15/01/2014,108,09,1,2014
14/01/2014,106,44,1,2014
13/01/2014,107,49,1,2014
12/01/2014,107,42,1,2014
11/01/2014,107,01,1,2014
10/01/2014,106,71,1,2014
09/01/2014,107,49,1,2014
08/01/2014,107,42,1,2014
07/01/2014,106,57,1,2014
06/01/2014,107,94,1,2014
04/01/2014,109,95,1,2014
03/01/2014,110,47,1,2014
02/01/2014,107,94,1,2014
31/12/2013,112,06,12,2013
30/12/2013,111,65,12,2013
28/12/2013,111,57,12,2013
27/12/2013,111,58,12,2013
26/12/2013,111,65,12,2013
24/12/2013,112,15,12,2013
23/12/2013,110,78,12,2013
22/12/2013,109,56,12,2013
21/12/2013,108,91,12,2013
20/12/2013,110,3,12,2013
19/12/2013,110,78,12,2013
18/12/2013,109,56,12,2013
17/12/2013,108,08,12,2013
16/12/2013,108,99,12,2013
15/12/2013,109,47,12,2013
14/12/2013,108,91,12,2013
13/12/2013,110,07,12,2013
12/12/2013,108,99,12,2013
11/12/2013,109,47,12,2013
10/12/2013,111,5,12,2013
09/12/2013,112,07,12,2013
08/12/2013,113,27,12,2013
07/12/2013,113,06,12,2013
06/12/2013,111,49,12,2013
05/12/2013,112,07,12,2013
04/12/2013,113,27,12,2013
03/12/2013,111,07,12,2013
02/12/2013,111,49,12,2013
01/12/2013,111,32,12,2013
30/11/2013,112,04,11,2013
29/11/2013,110,83,11,2013
27/11/2013,111,32,11,2013
26/11/2013,111,36,11,2013
25/11/2013,109,9,11,2013
24/11/2013,108,27,11,2013
23/11/2013,108,29,11,2013
22/11/2013,108,8,11,2013
21/11/2013,109,9,11,2013
20/11/2013,108,27,11,2013
19/11/2013,108,25,11,2013
18/11/2013,108,29,11,2013
17/11/2013,106,9,11,2013
16/11/2013,106,29,11,2013
15/11/2013,105,76,11,2013
14/11/2013,108,29,11,2013
13/11/2013,106,9,11,2013
12/11/2013,104,29,11,2013
11/11/2013,103,08,11,2013
10/11/2013,105,46,11,2013
09/11/2013,105,01,11,2013
08/11/2013,104,85,11,2013
07/11/2013,103,08,11,2013
06/11/2013,105,46,11,2013
05/11/2013,105,78,11,2013
04/11/2013,107,53,11,2013
03/11/2013,108,41,11,2013
02/11/2013,108,04,11,2013
01/11/2013,108,29,11,2013
31/10/2013,107,53,10,2013
30/10/2013,108,41,10,2013
29/10/2013,105,7,10,2013
28/10/2013,106,63,10,2013
27/10/2013,107,74,10,2013
26/10/2013,109,57,10,2013
25/10/2013,109,47,10,2013
24/10/2013,106,63,10,2013
23/10/2013,107,74,10,2013
22/10/2013,109,57,10,2013
21/10/2013,109,55,10,2013
20/10/2013,110,79,10,2013
19/10/2013,110,67,10,2013
18/10/2013,110,13,10,2013
17/10/2013,109,55,10,2013
16/10/2013,110,79,10,2013
15/10/2013,110,65,10,2013
14/10/2013,111,63,10,2013
13/10/2013,109,02,10,2013
12/10/2013,110,56,10,2013
11/10/2013,109,66,10,2013
10/10/2013,111,63,10,2013
09/10/2013,109,02,10,2013
08/10/2013,109,42,10,2013
07/10/2013,109,49,10,2013
06/10/2013,109,09,10,2013
05/10/2013,107,32,10,2013
04/10/2013,107,85,10,2013
03/10/2013,109,49,10,2013
02/10/2013,109,09,10,2013
01/10/2013,109,45,10,2013
30/09/2013,108,86,9,2013
29/09/2013,109,46,9,2013
28/09/2013,107,68,9,2013
27/09/2013,108,56,9,2013
26/09/2013,108,86,9,2013
25/09/2013,109,46,9,2013
24/09/2013,110,22,9,2013
23/09/2013,110,66,9,2013
22/09/2013,109,09,9,2013
21/09/2013,109,05,9,2013
20/09/2013,110,86,9,2013
19/09/2013,110,66,9,2013
18/09/2013,109,09,9,2013
17/09/2013,113,31,9,2013
16/09/2013,113,11,9,2013
15/09/2013,112,37,9,2013
14/09/2013,112,1,9,2013
13/09/2013,115,2,9,2013
12/09/2013,113,11,9,2013
11/09/2013,112,37,9,2013
10/09/2013,117,15,9,2013
09/09/2013,115,81,9,2013
08/09/2013,115,65,9,2013
07/09/2013,115,49,9,2013
06/09/2013,117,15,9,2013
05/09/2013,115,81,9,2013
04/09/2013,115,65,9,2013
03/09/2013,115,97,9,2013
02/09/2013,116,91,9,2013
01/09/2013,116,27,9,2013
31/08/2013,115,21,8,2013
30/08/2013,112,23,8,2013
29/08/2013,116,91,8,2013
28/08/2013,116,27,8,2013
27/08/2013,112,12,8,2013
26/08/2013,110,51,8,2013
25/08/2013,110,82,8,2013
24/08/2013,110,74,8,2013
23/08/2013,111,41,8,2013
22/08/2013,110,51,8,2013
21/08/2013,110,82,8,2013
20/08/2013,111,82,8,2013
19/08/2013,111,58,8,2013
18/08/2013,110,26,8,2013
17/08/2013,110,69,8,2013
16/08/2013,109,28,8,2013
15/08/2013,111,58,8,2013
14/08/2013,110,26,8,2013
13/08/2013,108,49,8,2013
12/08/2013,107,32,8,2013
11/08/2013,108,39,8,2013
10/08/2013,108,77,8,2013
09/08/2013,109,81,8,2013
08/08/2013,107,32,8,2013
07/08/2013,108,39,8,2013
06/08/2013,109,63,8,2013
05/08/2013,109,94,8,2013
04/08/2013,107,89,8,2013
03/08/2013,107,47,8,2013
02/08/2013,108,1,8,2013
01/08/2013,109,94,8,2013
31/07/2013,107,89,7,2013
30/07/2013,107,57,7,2013
29/07/2013,108,1,7,2013
28/07/2013,108,23,7,2013
27/07/2013,109,27,7,2013
26/07/2013,108,82,7,2013
25/07/2013,108,1,7,2013
24/07/2013,108,23,7,2013
23/07/2013,109,34,7,2013
22/07/2013,109,71,7,2013
21/07/2013,109,67,7,2013
20/07/2013,109,29,7,2013
19/07/2013,109,05,7,2013
18/07/2013,109,71,7,2013
17/07/2013,109,67,7,2013
16/07/2013,109,03,7,2013
15/07/2013,108,18,7,2013
14/07/2013,108,43,7,2013
13/07/2013,107,9,7,2013
12/07/2013,107,75,7,2013
11/07/2013,108,18,7,2013
10/07/2013,108,43,7,2013
09/07/2013,107,46,7,2013
08/07/2013,107,75,7,2013
07/07/2013,106,12,7,2013
06/07/2013,103,96,7,2013
05/07/2013,103,19,7,2013
03/07/2013,106,12,7,2013
02/07/2013,102,49,7,2013
01/07/2013,102,74,7,2013
30/06/2013,100,62,6,2013
29/06/2013,101,51,6,2013
28/06/2013,99,8,6,2013
27/06/2013,102,74,6,2013
26/06/2013,100,62,6,2013
25/06/2013,100,36,6,2013
24/06/2013,102,72,6,2013
23/06/2013,105,56,6,2013
22/06/2013,105,21,6,2013
21/06/2013,105,8,6,2013
20/06/2013,102,72,6,2013
19/06/2013,105,56,6,2013
18/06/2013,105,1,6,2013
17/06/2013,103,38,6,2013
16/06/2013,103,11,6,2013
15/06/2013,101,5,6,2013
14/06/2013,103,87,6,2013
13/06/2013,103,38,6,2013
12/06/2013,103,11,6,2013
11/06/2013,104,07,6,2013
10/06/2013,103,37,6,2013
09/06/2013,103,51,6,2013
08/06/2013,102,04,6,2013
07/06/2013,101,63,6,2013
06/06/2013,103,37,6,2013
05/06/2013,103,51,6,2013
04/06/2013,100,43,6,2013
03/06/2013,101,79,6,2013
02/06/2013,102,14,6,2013
01/06/2013,103,77,6,2013
31/05/2013,100,43,5,2013
30/05/2013,101,79,5,2013
29/05/2013,102,14,5,2013
28/05/2013,101,24,5,2013
27/05/2013,100,46,5,2013
26/05/2013,102,14,5,2013
25/05/2013,103,1,5,2013
24/05/2013,104,55,5,2013
23/05/2013,100,46,5,2013
22/05/2013,102,14,5,2013
21/05/2013,103,83,5,2013
20/05/2013,104,27,5,2013
19/05/2013,101,57,5,2013
18/05/2013,102,7,5,2013
17/05/2013,102,17,5,2013
16/05/2013,104,27,5,2013
15/05/2013,101,57,5,2013
14/05/2013,101,31,5,2013
13/05/2013,103,59,5,2013
12/05/2013,103,79,5,2013
11/05/2013,105,18,5,2013
10/05/2013,105,5,2013
09/05/2013,103,59,5,2013
08/05/2013,103,79,5,2013
07/05/2013,104,6,5,2013
06/05/2013,100,32,5,2013
05/05/2013,98,34,5,2013
04/05/2013,101,53,5,2013
03/05/2013,102,88,5,2013
02/05/2013,100,32,5,2013
01/05/2013,98,34,5,2013
30/04/2013,102,39,4,2013
29/04/2013,101,62,4,2013
28/04/2013,100,71,4,2013
27/04/2013,99,25,4,2013
26/04/2013,99,07,4,2013
25/04/2013,101,62,4,2013
24/04/2013,100,71,4,2013
23/04/2013,98,94,4,2013
22/04/2013,97,48,4,2013
21/04/2013,96,84,4,2013
20/04/2013,97,88,4,2013
19/04/2013,99,32,4,2013
18/04/2013,97,48,4,2013
17/04/2013,96,84,4,2013
16/04/2013,100,58,4,2013
15/04/2013,103,62,4,2013
14/04/2013,104,8,4,2013
13/04/2013,104,08,4,2013
12/04/2013,103,16,4,2013
11/04/2013,103,62,4,2013
10/04/2013,104,8,4,2013
09/04/2013,103,98,4,2013
08/04/2013,105,09,4,2013
07/04/2013,107,82,4,2013
06/04/2013,109,66,4,2013
05/04/2013,108,76,4,2013
04/04/2013,105,09,4,2013
03/04/2013,107,82,4,2013
02/04/2013,109,66,4,2013
01/04/2013,108,45,4,2013
31/03/2013,108,51,3,2013
30/03/2013,107,1,3,2013
29/03/2013,106,66,3,2013
28/03/2013,108,45,3,2013
27/03/2013,108,51,3,2013
26/03/2013,106,51,3,2013
25/03/2013,106,41,3,2013
24/03/2013,108,27,3,2013
22/03/2013,108,54,3,2013
21/03/2013,106,41,3,2013
20/03/2013,108,27,3,2013
19/03/2013,109,32,3,2013
18/03/2013,108,1,3,2013
17/03/2013,107,51,3,2013
16/03/2013,108,48,3,2013
15/03/2013,108,64,3,2013
14/03/2013,108,1,3,2013
13/03/2013,107,51,3,2013
12/03/2013,108,91,3,2013
11/03/2013,110,42,3,2013
10/03/2013,110,27,3,2013
09/03/2013,110,42,3,2013
08/03/2013,109,9,3,2013
07/03/2013,110,42,3,2013
06/03/2013,110,27,3,2013
05/03/2013,110,14,3,2013
04/03/2013,112,2,3,2013
03/03/2013,112,24,3,2013
02/03/2013,112,96,3,2013
01/03/2013,114,55,3,2013
28/02/2013,112,2,2,2013
27/02/2013,112,24,2,2013
26/02/2013,113,74,2,2013
25/02/2013,114,19,2,2013
24/02/2013,116,23,2,2013
23/02/2013,117,04,2,2013
22/02/2013,113,74,2,2013
21/02/2013,114,19,2,2013
20/02/2013,116,23,2,2013
19/02/2013,117,4,2,2013
18/02/2013,118,48,2,2013
17/02/2013,118,43,2,2013
16/02/2013,117,89,2,2013
15/02/2013,118,29,2,2013
14/02/2013,118,48,2,2013
13/02/2013,118,43,2,2013
12/02/2013,118,9,2,2013
11/02/2013,117,17,2,2013
09/02/2013,117,03,2,2013
08/02/2013,116,06,2,2013
07/02/2013,117,17,2,2013
05/02/2013,115,55,2,2013
04/02/2013,115,55,2,2013
03/02/2013,115,42,2,2013
02/02/2013,115,22,2,2013
01/02/2013,113,92,2,2013
31/01/2013,115,55,1,2013
30/01/2013,115,42,1,2013
29/01/2013,113,88,1,2013
28/01/2013,114,59,1,2013
27/01/2013,113,68,1,2013
26/01/2013,112,72,1,2013
25/01/2013,113,88,1,2013
24/01/2013,114,59,1,2013
23/01/2013,113,68,1,2013
22/01/2013,111,71,1,2013
21/01/2013,111,01,1,2013
20/01/2013,110,97,1,2013
19/01/2013,111,72,1,2013
18/01/2013,111,32,1,2013
17/01/2013,111,01,1,2013
16/01/2013,110,97,1,2013
15/01/2013,110,3,1,2013
14/01/2013,112,97,1,2013
13/01/2013,113,07,1,2013
12/01/2013,113,03,1,2013
11/01/2013,112,49,1,2013
10/01/2013,112,97,1,2013
09/01/2013,113,07,1,2013
08/01/2013,112,58,1,2013
07/01/2013,113,03,1,2013
06/01/2013,112,98,1,2013
04/01/2013,110,8,1,2013
03/01/2013,113,03,1,2013
02/01/2013,112,98,1,2013
01/01/2013,110,05,1,2013
31/12/2012,110,04,12,2012
30/12/2012,110,72,12,2012
28/12/2012,108,44,12,2012
27/12/2012,110,04,12,2012
26/12/2012,110,72,12,2012
25/12/2012,109,13,12,2012
24/12/2012,110,57,12,2012
23/12/2012,109,95,12,2012
22/12/2012,109,96,12,2012
21/12/2012,109,35,12,2012
20/12/2012,110,57,12,2012
19/12/2012,109,95,12,2012
18/12/2012,109,28,12,2012
17/12/2012,109,35,12,2012
16/12/2012,110,17,12,2012
15/12/2012,107,6,12,2012
14/12/2012,108,25,12,2012
12/12/2012,110,17,12,2012
11/12/2012,107,16,12,2012
10/12/2012,108,01,12,2012
09/12/2012,108,96,12,2012
08/12/2012,109,99,12,2012
07/12/2012,111,27,12,2012
06/12/2012,108,01,12,2012
05/12/2012,108,96,12,2012
04/12/2012,110,84,12,2012
03/12/2012,110,47,12,2012
02/12/2012,108,26,12,2012
01/12/2012,109,33,12,2012
30/11/2012,110,18,11,2012
29/11/2012,110,47,11,2012
28/11/2012,108,26,11,2012
27/11/2012,110,14,11,2012
26/11/2012,110,18,11,2012
25/11/2012,110,81,11,2012
24/11/2012,110,01,11,2012
23/11/2012,110,06,11,2012
21/11/2012,110,81,11,2012
20/11/2012,106,81,11,2012
19/11/2012,110,07,11,2012
18/11/2012,109,66,11,2012
17/11/2012,108,82,11,2012
16/11/2012,110,23,11,2012
15/11/2012,110,07,11,2012
14/11/2012,109,66,11,2012
13/11/2012,108,61,11,2012
12/11/2012,107,23,11,2012
11/11/2012,108,21,11,2012
10/11/2012,109,27,11,2012
09/11/2012,105,59,11,2012
08/11/2012,107,23,11,2012
07/11/2012,108,21,11,2012
06/11/2012,106,79,11,2012
05/11/2012,108,84,11,2012
04/11/2012,109,89,11,2012
03/11/2012,109,4,11,2012
02/11/2012,109,33,11,2012
01/11/2012,108,84,11,2012
31/10/2012,109,89,10,2012
30/10/2012,108,9,10,2012
29/10/2012,107,64,10,2012
28/10/2012,107,66,10,2012
27/10/2012,107,53,10,2012
26/10/2012,109,62,10,2012
25/10/2012,107,64,10,2012
24/10/2012,107,66,10,2012
23/10/2012,111,89,10,2012
22/10/2012,112,58,10,2012
21/10/2012,113,49,10,2012
20/10/2012,115,10,2012
19/10/2012,115,10,2012
18/10/2012,112,58,10,2012
17/10/2012,113,49,10,2012
16/10/2012,115,17,10,2012
15/10/2012,116,18,10,2012
14/10/2012,116,11,10,2012
13/10/2012,114,32,10,2012
12/10/2012,115,17,10,2012
11/10/2012,116,18,10,2012
10/10/2012,116,11,10,2012
09/10/2012,112,17,10,2012
08/10/2012,110,48,10,2012
07/10/2012,109,32,10,2012
06/10/2012,112,49,10,2012
05/10/2012,112,58,10,2012
04/10/2012,110,48,10,2012
03/10/2012,109,32,10,2012
02/10/2012,111,36,10,2012
01/10/2012,111,45,10,2012
30/09/2012,108,99,9,2012
29/09/2012,110,77,9,2012
28/09/2012,109,2,9,2012
27/09/2012,111,45,9,2012
26/09/2012,108,99,9,2012
25/09/2012,111,27,9,2012
24/09/2012,109,41,9,2012
23/09/2012,108,49,9,2012
22/09/2012,113,29,9,2012
21/09/2012,116,7,9,2012
20/09/2012,109,41,9,2012
19/09/2012,108,49,9,2012
18/09/2012,117,48,9,2012
17/09/2012,116,9,2012
16/09/2012,114,86,9,2012
15/09/2012,114,86,9,2012
14/09/2012,113,84,9,2012
13/09/2012,116,9,2012
12/09/2012,114,86,9,2012
11/09/2012,113,64,9,2012
10/09/2012,114,5,9,2012
09/09/2012,113,32,9,2012
08/09/2012,114,98,9,2012
07/09/2012,113,64,9,2012
06/09/2012,114,5,9,2012
05/09/2012,113,32,9,2012
04/09/2012,113,93,9,2012
03/09/2012,112,28,9,2012
02/09/2012,112,53,9,2012
01/09/2012,112,62,9,2012
31/08/2012,113,74,8,2012
30/08/2012,112,28,8,2012
29/08/2012,112,53,8,2012
28/08/2012,115,76,8,2012
27/08/2012,117,45,8,2012
26/08/2012,115,77,8,2012
25/08/2012,116,03,8,2012
24/08/2012,115,5,8,2012
23/08/2012,117,45,8,2012
22/08/2012,115,77,8,2012
21/08/2012,115,2,8,2012
20/08/2012,116,12,8,2012
19/08/2012,115,51,8,2012
18/08/2012,113,9,8,2012
17/08/2012,114,48,8,2012
16/08/2012,116,12,8,2012
15/08/2012,115,51,8,2012
14/08/2012,113,13,8,2012
13/08/2012,113,52,8,2012
12/08/2012,113,42,8,2012
11/08/2012,112,39,8,2012
10/08/2012,110,01,8,2012
09/08/2012,113,52,8,2012
08/08/2012,113,42,8,2012
07/08/2012,109,57,8,2012
06/08/2012,107,55,8,2012
05/08/2012,106,78,8,2012
04/08/2012,105,93,8,2012
03/08/2012,106,54,8,2012
02/08/2012,107,55,8,2012
01/08/2012,106,78,8,2012
31/07/2012,106,3,7,2012
30/07/2012,104,77,7,2012
29/07/2012,102,35,7,2012
28/07/2012,103,57,7,2012
27/07/2012,103,91,7,2012
26/07/2012,104,77,7,2012
25/07/2012,102,35,7,2012
24/07/2012,106,98,7,2012
23/07/2012,107,79,7,2012
22/07/2012,105,92,7,2012
21/07/2012,104,21,7,2012
20/07/2012,102,1,7,2012
19/07/2012,107,79,7,2012
18/07/2012,105,92,7,2012
17/07/2012,101,91,7,2012
16/07/2012,99,18,7,2012
15/07/2012,99,23,7,2012
14/07/2012,99,15,7,2012
13/07/2012,99,94,7,2012
